title,artist,genre,demo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,uri,track_href,analysis_url,duration_ms,time_signature
No Llores por Mi,Enrique Iglesias,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",https://p.scdn.co/mp3-preview/707328e1a5017c9947c4747e78c32986c44dc9e4?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.544,0.592,11.0,-7.73,1.0,0.0259,0.0785,0.00029,0.131,0.311,133.971,1qZPQqoomnPzHKGjvn136r,spotify:track:1qZPQqoomnPzHKGjvn136r,https://api.spotify.com/v1/tracks/1qZPQqoomnPzHKGjvn136r,https://api.spotify.com/v1/audio-analysis/1qZPQqoomnPzHKGjvn136r,251440.0,4.0
Would I Lie to You - Radio Edit,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",https://p.scdn.co/mp3-preview/a9a8728990a71772429ffbe2094c7d1b4417749d?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.671,0.826,7.0,-5.766,0.0,0.309,0.00718,0.0,0.631,0.774,123.986,4PdJSsESm34djLfBde9Pr2,spotify:track:4PdJSsESm34djLfBde9Pr2,https://api.spotify.com/v1/tracks/4PdJSsESm34djLfBde9Pr2,https://api.spotify.com/v1/audio-analysis/4PdJSsESm34djLfBde9Pr2,197648.0,4.0
Una Cerveza,Rafaga,"['cumbia chilena', 'cumbia villera']",https://p.scdn.co/mp3-preview/df723fad732e092bb03eed572cc941c9c728eac8?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.747,0.907,10.0,-1.921,1.0,0.0515,0.316,0.0,0.0879,0.757,98.005,3LNZSTiwQYL7BnTfHvIOII,spotify:track:3LNZSTiwQYL7BnTfHvIOII,https://api.spotify.com/v1/tracks/3LNZSTiwQYL7BnTfHvIOII,https://api.spotify.com/v1/audio-analysis/3LNZSTiwQYL7BnTfHvIOII,240853.0,4.0
Just Hold On,Steve Aoki,"['dance pop', 'edm', 'electro house', 'pop dance', 'pop rap', 'tropical house']",https://p.scdn.co/mp3-preview/1512505d118421e67d6f38efd29cfd6ad4bff4fb?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.647,0.932,11.0,-3.517,1.0,0.083,0.00377,1.69e-06,0.0574,0.387,115.0,508oFmt92FyICj6pZiWQwC,spotify:track:508oFmt92FyICj6pZiWQwC,https://api.spotify.com/v1/tracks/508oFmt92FyICj6pZiWQwC,https://api.spotify.com/v1/audio-analysis/508oFmt92FyICj6pZiWQwC,198774.0,4.0
Bailame Despacio,Xantos,['reggaeton'],https://p.scdn.co/mp3-preview/d34d16c8153115908d3d78706c5373f2b2c37cc5?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.688,0.719,2.0,-4.746,1.0,0.0555,0.163,0.0,0.15,0.605,88.015,4OaTpLJIa2harufGxfOPUu,spotify:track:4OaTpLJIa2harufGxfOPUu,https://api.spotify.com/v1/tracks/4OaTpLJIa2harufGxfOPUu,https://api.spotify.com/v1/audio-analysis/4OaTpLJIa2harufGxfOPUu,240000.0,4.0
Todo Comenzó Bailando,Marama,['cumbia pop'],https://p.scdn.co/mp3-preview/5d9e7a056844bdbe40cc53e34f62ba9def60085b?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.39,0.641,0.0,-5.807,1.0,0.0663,0.0738,0.0,0.0724,0.931,48.754,2rrWhFrcSZcZQ2SDKPGKQ6,spotify:track:2rrWhFrcSZcZQ2SDKPGKQ6,https://api.spotify.com/v1/tracks/2rrWhFrcSZcZQ2SDKPGKQ6,https://api.spotify.com/v1/audio-analysis/2rrWhFrcSZcZQ2SDKPGKQ6,146506.0,4.0
Cheap Thrills Remix (feat. Nicky Jam),Sia,"['australian dance', 'australian pop', 'pop']",https://p.scdn.co/mp3-preview/01ae12538e6b702b53f2a30915bbe56605392eb7?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.534,0.749,6.0,-5.562,0.0,0.0749,0.0776,1.47e-06,0.0906,0.671,179.975,59iNA6gwthoTJ6IgpBGGHW,spotify:track:59iNA6gwthoTJ6IgpBGGHW,https://api.spotify.com/v1/tracks/59iNA6gwthoTJ6IgpBGGHW,https://api.spotify.com/v1/audio-analysis/59iNA6gwthoTJ6IgpBGGHW,212160.0,4.0
Se Pone Loca,CantoParaBailar,['cumbia pop'],https://p.scdn.co/mp3-preview/f836bb3cf6392589b025f82af0d82033ddeb709f?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.499,0.879,9.0,-2.804,1.0,0.164,0.158,0.0,0.0998,0.959,205.829,0FVuUna31PTRmWGLs8W1o4,spotify:track:0FVuUna31PTRmWGLs8W1o4,https://api.spotify.com/v1/tracks/0FVuUna31PTRmWGLs8W1o4,https://api.spotify.com/v1/audio-analysis/0FVuUna31PTRmWGLs8W1o4,201000.0,4.0
Cheap Thrills,Sia,"['australian dance', 'australian pop', 'pop']",https://p.scdn.co/mp3-preview/97785e152d46e770f840a37c52acb296e16e2b6d?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.628,0.698,6.0,-5.608,0.0,0.105,0.0472,0.00143,0.0907,0.732,89.976,3S4px9f4lceWdKf0gWciFu,spotify:track:3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/tracks/3S4px9f4lceWdKf0gWciFu,https://api.spotify.com/v1/audio-analysis/3S4px9f4lceWdKf0gWciFu,211667.0,4.0
Work from Home (feat. Ty Dolla $ign),Fifth Harmony,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show']",https://p.scdn.co/mp3-preview/c1be899f064420cbc8a5e7e91d9c32c4e327dd41?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.803,0.585,8.0,-5.861,1.0,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,4tCtwWceOPWzenK2HAIJSb,spotify:track:4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/tracks/4tCtwWceOPWzenK2HAIJSb,https://api.spotify.com/v1/audio-analysis/4tCtwWceOPWzenK2HAIJSb,214480.0,4.0
We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,"['dance pop', 'pop', 'viral pop']",https://p.scdn.co/mp3-preview/0b61b7c36bd426086481769a4bb2e08cc417a01b?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.728,0.563,1.0,-8.053,0.0,0.134,0.621,0.0,0.179,0.352,100.017,37FXw5QGFN7uwwsLy8uAc0,spotify:track:37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/tracks/37FXw5QGFN7uwwsLy8uAc0,https://api.spotify.com/v1/audio-analysis/37FXw5QGFN7uwwsLy8uAc0,217707.0,4.0
Pájaro Cantor,Abel Pintos,"['argentine rock', 'argentine telepop', 'folklore argentino', 'pop argentino']",https://p.scdn.co/mp3-preview/dc294767638a16d8a311ab56280845c5b0c235f6?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.611,0.87,4.0,-2.257,1.0,0.0347,0.115,2.93e-06,0.101,0.847,142.003,16rQTTMtbn0ODLyflr0O6Q,spotify:track:16rQTTMtbn0ODLyflr0O6Q,https://api.spotify.com/v1/tracks/16rQTTMtbn0ODLyflr0O6Q,https://api.spotify.com/v1/audio-analysis/16rQTTMtbn0ODLyflr0O6Q,299320.0,4.0
Hasta Que Se Seque el Malecón (feat. Farruko) - Remix,Jacob Forever,"['cubaton', 'dominican pop', 'latin']",https://p.scdn.co/mp3-preview/1b089f59b7e77a1aee8933dcaf884a08bdec22a8?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.785,0.838,7.0,-5.951,0.0,0.0381,0.362,6.43e-06,0.139,0.765,100.066,6sMPwcpYtxm1mlgYbp1B0t,spotify:track:6sMPwcpYtxm1mlgYbp1B0t,https://api.spotify.com/v1/tracks/6sMPwcpYtxm1mlgYbp1B0t,https://api.spotify.com/v1/audio-analysis/6sMPwcpYtxm1mlgYbp1B0t,215453.0,4.0
Amor y dolor,Carlos Baute,"['latin', 'latin pop', 'spanish pop']",https://p.scdn.co/mp3-preview/26dcb34823db937b6dca03814eddd7a4edf443d3?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.771,0.825,0.0,-4.009,1.0,0.0441,0.305,0.0,0.11,0.812,92.009,4efQTJSX6Jca1hHZNi74Zd,spotify:track:4efQTJSX6Jca1hHZNi74Zd,https://api.spotify.com/v1/tracks/4efQTJSX6Jca1hHZNi74Zd,https://api.spotify.com/v1/audio-analysis/4efQTJSX6Jca1hHZNi74Zd,215052.0,4.0
Si Te Vas,Sech,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",https://p.scdn.co/mp3-preview/378d43dadf7cb4df02c12f85ae2d5ae7054ce60c?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.73,0.644,0.0,-4.124,1.0,0.132,0.0933,4.56e-06,0.143,0.554,174.101,6Y4PDQv4XjYjHLeLmvyOt0,spotify:track:6Y4PDQv4XjYjHLeLmvyOt0,https://api.spotify.com/v1/tracks/6Y4PDQv4XjYjHLeLmvyOt0,https://api.spotify.com/v1/audio-analysis/6Y4PDQv4XjYjHLeLmvyOt0,204907.0,4.0
Papi Shampu,Papichamp,['cumbia pop'],https://p.scdn.co/mp3-preview/517594bfce02d54a5bb4e790dfac64b92729cdc8?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.629,0.763,7.0,-5.572,1.0,0.0924,0.0831,0.00388,0.0455,0.886,94.009,3TD0tKyCDk57yxFzMFAgXr,spotify:track:3TD0tKyCDk57yxFzMFAgXr,https://api.spotify.com/v1/tracks/3TD0tKyCDk57yxFzMFAgXr,https://api.spotify.com/v1/audio-analysis/3TD0tKyCDk57yxFzMFAgXr,181754.0,4.0
Ruleta Rusa,Kevin Roldan,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton colombiano', 'reggaeton flow', 'trap latino']",https://p.scdn.co/mp3-preview/36809a7c0297e8b059d9def65db67b1600278747?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.778,0.577,10.0,-6.327,0.0,0.0474,0.277,0.0,0.09,0.661,90.005,662buKU5f4M2CK5azWNWkk,spotify:track:662buKU5f4M2CK5azWNWkk,https://api.spotify.com/v1/tracks/662buKU5f4M2CK5azWNWkk,https://api.spotify.com/v1/audio-analysis/662buKU5f4M2CK5azWNWkk,218667.0,4.0
Dale Tu Amor (feat. El Polaco),Agapornis,"['cumbia pop', 'cumbia villera']",https://p.scdn.co/mp3-preview/0a83bd98e256eacc4b4e0097e70edd8ff0b73066?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.703,0.848,11.0,-5.522,1.0,0.0616,0.328,0.0,0.0567,0.922,105.981,3W9HjL7lmbYXL4kQ1kicH3,spotify:track:3W9HjL7lmbYXL4kQ1kicH3,https://api.spotify.com/v1/tracks/3W9HjL7lmbYXL4kQ1kicH3,https://api.spotify.com/v1/audio-analysis/3W9HjL7lmbYXL4kQ1kicH3,158470.0,4.0
Me Reclama,Various Artists,[],https://p.scdn.co/mp3-preview/22727ae20be980a099b8d066f350fa8587f09313?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.755,0.72,1.0,-4.215,0.0,0.0826,0.348,0.0,0.168,0.713,175.93,4ojwGTehgBRAg52jbFgzJg,spotify:track:4ojwGTehgBRAg52jbFgzJg,https://api.spotify.com/v1/tracks/4ojwGTehgBRAg52jbFgzJg,https://api.spotify.com/v1/audio-analysis/4ojwGTehgBRAg52jbFgzJg,187493.0,4.0
Márchate ahora,Los Totora,['cumbia pop'],https://p.scdn.co/mp3-preview/1b7a9d53883ca20c3e7d5f51c46b04ce8bad1c29?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.76,0.775,7.0,-6.579,1.0,0.0784,0.148,0.0,0.0886,0.754,101.946,3voxukrHBXctzxdSbCycey,spotify:track:3voxukrHBXctzxdSbCycey,https://api.spotify.com/v1/tracks/3voxukrHBXctzxdSbCycey,https://api.spotify.com/v1/audio-analysis/3voxukrHBXctzxdSbCycey,234627.0,4.0
Bronceado,Marama,['cumbia pop'],https://p.scdn.co/mp3-preview/adb2136c0b7d89d40e6a5d15abf5d73b1f6a3cbf?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.507,0.732,0.0,-5.256,1.0,0.055,0.206,0.0,0.0913,0.946,142.568,4smbzhaRt7EYwO73SmFXyR,spotify:track:4smbzhaRt7EYwO73SmFXyR,https://api.spotify.com/v1/tracks/4smbzhaRt7EYwO73SmFXyR,https://api.spotify.com/v1/audio-analysis/4smbzhaRt7EYwO73SmFXyR,137190.0,3.0
Session 5 Tonta + Te Vas (En vivo),Version Cumbia La Plata,['cumbia pop'],https://p.scdn.co/mp3-preview/713fc955e92b3a072e18ca5ef266af1c3615e11c?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.592,0.732,0.0,-6.587,0.0,0.0378,0.177,0.000182,0.079,0.86,203.795,6uG8IIqKhf4aj3wBjNx1wN,spotify:track:6uG8IIqKhf4aj3wBjNx1wN,https://api.spotify.com/v1/tracks/6uG8IIqKhf4aj3wBjNx1wN,https://api.spotify.com/v1/audio-analysis/6uG8IIqKhf4aj3wBjNx1wN,193909.0,4.0
Llegaste tú (feat. Reykon),Sofía Reyes,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop', 'reggaeton']",https://p.scdn.co/mp3-preview/0fc86950d74518f1f65c6abb93e56f97413080ca?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.698,0.868,8.0,-3.016,0.0,0.0855,0.259,1.23e-06,0.0783,0.485,102.989,79Bm3DTEYuQsDpUVHbSRsL,spotify:track:79Bm3DTEYuQsDpUVHbSRsL,https://api.spotify.com/v1/tracks/79Bm3DTEYuQsDpUVHbSRsL,https://api.spotify.com/v1/audio-analysis/79Bm3DTEYuQsDpUVHbSRsL,225073.0,4.0
Corazon De Seda (feat. Ozuna),Klasico,['reggaeton flow'],https://p.scdn.co/mp3-preview/b279d20b1165e3f9bc062cfcc7d4e0c3b887ffeb?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.841,0.694,7.0,-5.114,0.0,0.0937,0.0759,0.0,0.102,0.83,90.034,0uRHot8ml8U8cYVwwzMwNT,spotify:track:0uRHot8ml8U8cYVwwzMwNT,https://api.spotify.com/v1/tracks/0uRHot8ml8U8cYVwwzMwNT,https://api.spotify.com/v1/audio-analysis/0uRHot8ml8U8cYVwwzMwNT,186976.0,4.0
Fuiste Tú (feat. Gaby Moreno),Ricardo Arjona,"['cantautor', 'latin', 'latin arena pop', 'latin pop', 'rock en espanol']",https://p.scdn.co/mp3-preview/3a71bda12bec91b302365fb7f0e9a38ec3ef787f?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.591,0.672,5.0,-3.515,1.0,0.0375,0.622,0.0,0.112,0.267,139.939,29csiYMOfBmLmGwxmISrMy,spotify:track:29csiYMOfBmLmGwxmISrMy,https://api.spotify.com/v1/tracks/29csiYMOfBmLmGwxmISrMy,https://api.spotify.com/v1/audio-analysis/29csiYMOfBmLmGwxmISrMy,265307.0,4.0
No Me Arrepiento de Este Amor,Gilda,"['argentine rock', 'cumbia villera', 'rock en espanol']",https://p.scdn.co/mp3-preview/fb72cae4272faea28415474fb2f44be7cd65afd7?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.77,0.855,8.0,-4.445,1.0,0.0423,0.329,1.33e-05,0.179,0.928,96.073,3mXLgWxNIbEFXWPppGjc6a,spotify:track:3mXLgWxNIbEFXWPppGjc6a,https://api.spotify.com/v1/tracks/3mXLgWxNIbEFXWPppGjc6a,https://api.spotify.com/v1/audio-analysis/3mXLgWxNIbEFXWPppGjc6a,227373.0,4.0
Encantadora (feat. Farruko & Zion & Lennox) - Remix,Yandel,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",https://p.scdn.co/mp3-preview/9ba80510ae0200168285703c82c3f8a8d512730f?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.644,0.895,8.0,-3.669,1.0,0.0469,0.172,0.0,0.285,0.887,169.98,0EpFfFZpCuqYFzHvxOtrZS,spotify:track:0EpFfFZpCuqYFzHvxOtrZS,https://api.spotify.com/v1/tracks/0EpFfFZpCuqYFzHvxOtrZS,https://api.spotify.com/v1/audio-analysis/0EpFfFZpCuqYFzHvxOtrZS,252493.0,4.0
Si Te Dejas Llevar,Ozuna,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']",https://p.scdn.co/mp3-preview/ef84558565dea21eb94e70404a5ae094bba75a42?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.744,0.874,10.0,-3.569,0.0,0.0515,0.103,0.0,0.774,0.853,81.98,3cdecPxEdxk99munEMVQ01,spotify:track:3cdecPxEdxk99munEMVQ01,https://api.spotify.com/v1/tracks/3cdecPxEdxk99munEMVQ01,https://api.spotify.com/v1/audio-analysis/3cdecPxEdxk99munEMVQ01,227997.0,4.0
Sola Otra Vez - Año X,GranDiosas,[],https://p.scdn.co/mp3-preview/1f71ab8bfb1d48ab5ef45805079380c36938820e?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.379,0.469,9.0,-6.453,0.0,0.028,0.219,0.0,0.0985,0.112,115.031,1u6T0LxLyEsyHd9XVcRUnh,spotify:track:1u6T0LxLyEsyHd9XVcRUnh,https://api.spotify.com/v1/tracks/1u6T0LxLyEsyHd9XVcRUnh,https://api.spotify.com/v1/audio-analysis/1u6T0LxLyEsyHd9XVcRUnh,278382.0,4.0
La Curiosidad,Jay Wheeler,"['latin', 'reggaeton', 'trap latino']",https://p.scdn.co/mp3-preview/d39b6250fc284998afc236fc529ddd5ffe4e0042?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.845,0.677,11.0,-4.798,0.0,0.136,0.269,0.000917,0.108,0.68,90.013,4HYDUMY0xSpeBr0AMY9cUz,spotify:track:4HYDUMY0xSpeBr0AMY9cUz,https://api.spotify.com/v1/tracks/4HYDUMY0xSpeBr0AMY9cUz,https://api.spotify.com/v1/audio-analysis/4HYDUMY0xSpeBr0AMY9cUz,219048.0,4.0
Te Amo y Odio,Marama,['cumbia pop'],https://p.scdn.co/mp3-preview/1e7a4355a3c104eccfc4f87fa52d0d857874ba62?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.715,0.736,11.0,-6.276,0.0,0.0347,0.277,0.0,0.0996,0.76,99.871,5TA9pPL5ATRFcyI9rRBMQ0,spotify:track:5TA9pPL5ATRFcyI9rRBMQ0,https://api.spotify.com/v1/tracks/5TA9pPL5ATRFcyI9rRBMQ0,https://api.spotify.com/v1/audio-analysis/5TA9pPL5ATRFcyI9rRBMQ0,175255.0,4.0
The Greatest (feat. Kendrick Lamar),Sia,"['australian dance', 'australian pop', 'pop']",https://p.scdn.co/mp3-preview/0f9a0bce491c61bf5cf0ae1cc950f860b46c0ed4?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.668,0.725,1.0,-6.127,1.0,0.266,0.0102,0.000479,0.0561,0.729,191.944,7xHWNBFm6ObGEQPaUxHuKO,spotify:track:7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/tracks/7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/audio-analysis/7xHWNBFm6ObGEQPaUxHuKO,210227.0,4.0
Ride,Twenty One Pilots,"['modern rock', 'rock']",https://p.scdn.co/mp3-preview/c6011d475d777067dbe2907abd3ae133e8b2a828?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.645,0.713,6.0,-5.355,1.0,0.0393,0.00835,0.0,0.113,0.566,74.989,2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,https://api.spotify.com/v1/audio-analysis/2Z8WuEywRWYTKe1NybPQEW,214507.0,4.0
Mi tesoro (feat. Nicky Jam),Zion & Lennox,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']",https://p.scdn.co/mp3-preview/fd2c7a8cd0b7d47aea5e4034569added4f11e46e?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.725,0.711,10.0,-4.544,1.0,0.0335,0.0821,0.0,0.0931,0.477,93.003,5HABnFSYvl6mTmg8nSdzHa,spotify:track:5HABnFSYvl6mTmg8nSdzHa,https://api.spotify.com/v1/tracks/5HABnFSYvl6mTmg8nSdzHa,https://api.spotify.com/v1/audio-analysis/5HABnFSYvl6mTmg8nSdzHa,246653.0,4.0
De Pies a Cabeza,Santa Fe Klan,['mexican hip hop'],https://p.scdn.co/mp3-preview/29113f7835791c98504a686e0677bca68399356e?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.875,0.417,6.0,-9.362,0.0,0.0764,0.383,0.0,0.115,0.669,130.002,7iBioaqKNozrqB88QQVoBD,spotify:track:7iBioaqKNozrqB88QQVoBD,https://api.spotify.com/v1/tracks/7iBioaqKNozrqB88QQVoBD,https://api.spotify.com/v1/audio-analysis/7iBioaqKNozrqB88QQVoBD,198531.0,4.0
Me Estoy Enamorando - en Vivo,Marca MP,"['corridos tumbados', 'nueva musica mexicana', 'sierreno']",https://p.scdn.co/mp3-preview/dd1a011a66b317330939b1d4353ea96481e1aa55?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.672,0.406,5.0,-8.361,1.0,0.0382,0.671,0.000258,0.308,0.909,155.722,43UQAAZQB9eVlZhdz5pnt1,spotify:track:43UQAAZQB9eVlZhdz5pnt1,https://api.spotify.com/v1/tracks/43UQAAZQB9eVlZhdz5pnt1,https://api.spotify.com/v1/audio-analysis/43UQAAZQB9eVlZhdz5pnt1,173664.0,4.0
Ella,Natanael Cano,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",https://p.scdn.co/mp3-preview/c40260fadeab9c987cee57b158ad00a5c658b5ba?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.478,0.732,4.0,-4.342,0.0,0.0779,0.363,3.34e-06,0.0768,0.664,184.819,0tKl8ZVM6xJkhznvJAS3Nq,spotify:track:0tKl8ZVM6xJkhznvJAS3Nq,https://api.spotify.com/v1/tracks/0tKl8ZVM6xJkhznvJAS3Nq,https://api.spotify.com/v1/audio-analysis/0tKl8ZVM6xJkhznvJAS3Nq,259403.0,3.0
This Is What You Came For (feat. Rihanna),Calvin Harris,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'progressive house', 'uk dance']",https://p.scdn.co/mp3-preview/d4ae5e0e14fb874904a6af23869a9eb96234d88e?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.631,0.927,9.0,-2.787,0.0,0.0332,0.199,0.119,0.148,0.465,123.962,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160.0,4.0
Yo Tomo Licor,Amar Azul,"['chicha', 'cumbia chilena', 'cumbia villera']",https://p.scdn.co/mp3-preview/bf47b552ae692018f29f34a9d9e6e82aacd84aca?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.767,0.901,2.0,-1.975,1.0,0.0862,0.319,0.0,0.172,0.751,94.023,5EHRc2WJASyZg3alJqsbqU,spotify:track:5EHRc2WJASyZg3alJqsbqU,https://api.spotify.com/v1/tracks/5EHRc2WJASyZg3alJqsbqU,https://api.spotify.com/v1/audio-analysis/5EHRc2WJASyZg3alJqsbqU,161239.0,4.0
HOY COBRÉ,Bad Bunny,"['latin', 'reggaeton', 'trap latino']",https://p.scdn.co/mp3-preview/76d39b834af228e380221ddc534ef5e37466646e?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.86,0.725,11.0,-6.7,1.0,0.249,0.0464,9.1e-05,0.0994,0.375,145.001,0tjZv2hChdHZCW1zFXpy1J,spotify:track:0tjZv2hChdHZCW1zFXpy1J,https://api.spotify.com/v1/tracks/0tjZv2hChdHZCW1zFXpy1J,https://api.spotify.com/v1/audio-analysis/0tjZv2hChdHZCW1zFXpy1J,162151.0,4.0
No Te Vayas,Camilo,"['colombian pop', 'reggaeton colombiano']",https://p.scdn.co/mp3-preview/c41851d78d3fe1ac726481cbcdfbaff85c4556e2?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.766,0.721,6.0,-4.46,0.0,0.0738,0.0527,0.0,0.128,0.81,92.001,4k9byIhs9ppbYWE22waJMB,spotify:track:4k9byIhs9ppbYWE22waJMB,https://api.spotify.com/v1/tracks/4k9byIhs9ppbYWE22waJMB,https://api.spotify.com/v1/audio-analysis/4k9byIhs9ppbYWE22waJMB,201227.0,4.0
Un Beso,Aventura,"['bachata', 'bachata dominicana', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']",https://p.scdn.co/mp3-preview/41ddc98b4da45883c78790e3928f8fba9b56a609?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.732,0.64,0.0,-9.859,1.0,0.0378,0.586,1.81e-05,0.104,0.715,125.015,1SaEt8dwTuLDzenUu5BqI6,spotify:track:1SaEt8dwTuLDzenUu5BqI6,https://api.spotify.com/v1/tracks/1SaEt8dwTuLDzenUu5BqI6,https://api.spotify.com/v1/audio-analysis/1SaEt8dwTuLDzenUu5BqI6,263347.0,4.0
Hoy Acá en el Baile (Cara de Gitana) - Versión El Pepo,El Pepo,"['cumbia pop', 'cumbia villera']",https://p.scdn.co/mp3-preview/fdac2bec0693627c4adae2cd8e163b5230cb9742?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.767,0.544,11.0,-4.751,1.0,0.0402,0.0331,0.0,0.249,0.799,95.948,0GXohhvxGe7ehlH84YGBO5,spotify:track:0GXohhvxGe7ehlH84YGBO5,https://api.spotify.com/v1/tracks/0GXohhvxGe7ehlH84YGBO5,https://api.spotify.com/v1/audio-analysis/0GXohhvxGe7ehlH84YGBO5,134217.0,4.0
Fanática Sensual,Plan B,"['latin', 'reggaeton', 'trap latino']",https://p.scdn.co/mp3-preview/b7a60f976e09aadabcaef8ce97bb611e46f7fdfb?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.793,0.853,1.0,-3.655,1.0,0.0477,0.0937,0.0,0.085,0.906,164.022,5ZFpEsxK5VlLkJi3v7ar2Y,spotify:track:5ZFpEsxK5VlLkJi3v7ar2Y,https://api.spotify.com/v1/tracks/5ZFpEsxK5VlLkJi3v7ar2Y,https://api.spotify.com/v1/audio-analysis/5ZFpEsxK5VlLkJi3v7ar2Y,240320.0,4.0
Trumpets,Jason Derulo,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",https://p.scdn.co/mp3-preview/80c73ae11a13762fde0968e70effb1763cf29aa2?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.635,0.691,0.0,-4.862,1.0,0.258,0.555,0.0,0.097,0.638,82.142,5KONnBIQ9LqCxyeSPin26k,spotify:track:5KONnBIQ9LqCxyeSPin26k,https://api.spotify.com/v1/tracks/5KONnBIQ9LqCxyeSPin26k,https://api.spotify.com/v1/audio-analysis/5KONnBIQ9LqCxyeSPin26k,217419.0,4.0
Heathens,Twenty One Pilots,"['modern rock', 'rock']",https://p.scdn.co/mp3-preview/1eec0afcc9b808702506c14bb5a03f084d1051f8?cid=64f00e0d6c1b4a4f9c37e331d24323c6,0.732,0.396,4.0,-9.348,0.0,0.0286,0.0841,3.58e-05,0.105,0.548,90.024,6i0V12jOa3mr6uu4WYhUBr,spotify:track:6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/tracks/6i0V12jOa3mr6uu4WYhUBr,https://api.spotify.com/v1/audio-analysis/6i0V12jOa3mr6uu4WYhUBr,195920.0,4.0
